FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,1999,33.89,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2000,34.31,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2001,34.57,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2002,34.27,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2003,34.57,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2004,34.62,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2005,34.34,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2006,34.73,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2007,34.65,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2008,34.48,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2009,34.63,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2010,34.22,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2011,34.94,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2012,34.79,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2013,35,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2014,34.99,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2015,35.2,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2016,34.84,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2017,35.57,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2018,35.56,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2019,35.42,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2020,35.68,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2021,35.81,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2022,35.85,,
A,Annuale,ITC2,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2023,35.54,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,1999,33.89,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2000,34.31,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2001,34.57,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2002,34.27,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2003,34.57,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2004,34.62,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2005,34.34,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2006,34.73,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2007,34.65,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2008,34.48,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2009,34.63,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2010,34.22,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2011,34.94,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2012,34.79,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2013,35,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2014,34.99,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2015,35.2,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2016,34.84,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2017,35.57,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2018,35.56,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2019,35.42,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2020,35.68,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2021,35.81,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2022,35.85,,
A,Annuale,ITC20,'Valle d"'Aosta / Vallée d"'Aoste',FAVACH,Età media dei padri alla nascita del figlio,2023,35.54,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,1999,34.98,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2000,35.06,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2001,34.9,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2002,35.1,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2003,34.83,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2004,35.08,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2005,35.13,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2006,35.25,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2007,35.11,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2008,35.08,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2009,35.27,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2010,35.18,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2011,35.18,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2012,35.25,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2013,35.19,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2014,35.37,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2015,35.44,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2016,35.52,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2017,35.67,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2018,35.6,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2019,35.92,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2020,35.75,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2021,36.01,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2022,36.12,,
A,Annuale,ITC3,Liguria,FAVACH,Età media dei padri alla nascita del figlio,2023,36.32,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,1999,34.55,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2000,34.63,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2001,34.37,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2002,34.64,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2003,34.44,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2004,34.72,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2005,34.51,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2006,34.68,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2007,34.65,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2008,34.38,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2009,34.67,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2010,34.58,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2011,34.57,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2012,34.91,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2013,34.62,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2014,34.88,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2015,34.83,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2016,35.09,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2017,35.61,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2018,35.39,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2019,35.49,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2020,35.28,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2021,35.62,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2022,35.8,,
A,Annuale,ITC31,Imperia,FAVACH,Età media dei padri alla nascita del figlio,2023,35.59,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,1999,34.96,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2000,35.01,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2001,34.8,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2002,35.05,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2003,35.07,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2004,35.47,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2005,35.22,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2006,35.3,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2007,35.58,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2008,35.44,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2009,35.39,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2010,35.32,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2011,35.29,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2012,35.37,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2013,35.49,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2014,35.53,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2015,35.65,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2016,35.6,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2017,36.03,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2018,35.72,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2019,36.15,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2020,35.78,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2021,35.94,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2022,36.36,,
A,Annuale,ITC32,Savona,FAVACH,Età media dei padri alla nascita del figlio,2023,36.78,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,1999,35.17,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2000,35.27,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2001,35.12,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2002,35.32,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2003,34.86,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2004,35.19,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2005,35.39,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2006,35.49,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2007,35.28,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2008,35.27,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2009,35.48,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2010,35.42,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2011,35.35,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2012,35.37,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2013,35.37,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2014,35.51,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2015,35.58,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2016,35.62,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2017,35.61,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2018,35.71,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2019,36.06,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2020,35.9,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2021,36.2,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2022,36.21,,
A,Annuale,ITC33,Genova,FAVACH,Età media dei padri alla nascita del figlio,2023,36.41,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,1999,34.6,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2000,34.66,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2001,34.66,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2002,34.7,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2003,34.76,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2004,34.5,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2005,34.61,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2006,34.85,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2007,34.36,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2008,34.63,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2009,34.95,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2010,34.66,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2011,35.01,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2012,34.97,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2013,34.7,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2014,35.07,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2015,35.28,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2016,35.5,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2017,35.52,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2018,35.27,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2019,35.55,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2020,35.65,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2021,35.78,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2022,35.82,,
A,Annuale,ITC34,La Spezia,FAVACH,Età media dei padri alla nascita del figlio,2023,36.18,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,1999,34.53,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2000,34.6,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2001,34.6,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2002,34.7,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2003,34.79,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2004,34.84,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2005,34.89,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2006,34.96,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2007,34.94,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2008,34.9,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2009,34.98,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2010,35.04,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2011,35.15,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2012,35.22,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2013,35.25,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2014,35.37,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2015,35.51,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2016,35.49,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2017,35.67,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2018,35.69,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2019,35.8,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2020,35.8,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2021,36.08,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2022,36.1,,
A,Annuale,ITC4,Lombardia,FAVACH,Età media dei padri alla nascita del figlio,2023,36.2,,
A,Annuale,ITC41,Varese,FAVACH,Età media dei padri alla nascita del figlio,1999,34.43,,
A,Annuale,ITC41,Varese,FAVACH,Età media dei padri alla nascita del figlio,2000,34.58,,
A,Annuale,ITC41,Varese,FAVACH,Età media dei padri alla nascita del figlio,2001,34.55,,
A,Annuale,ITC41,Varese,FAVACH,Età media dei padri alla nascita del figlio,2002,34.69,,
A,Annuale,ITC41,Varese,FAVACH,Età media dei padri alla nascita del figlio,2003,34.83,,
A,Annuale,ITC41,Varese,FAVACH,Età media dei padri alla nascita del figlio,2004,34.85,,
